fetched_at,market,dailyVolume,dailyVolumeBase,openInterest,fundingRate,lastPrice,bidPrice,askPrice,markPrice,indexPrice
2025-09-04T11:25:31.179234Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-09-05T06:15:02.592138Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-09-06T06:12:50.906414Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-09-07T06:12:48.997065Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-09-08T06:16:08.755601Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-09-09T06:15:33.400607Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-09-10T06:15:15.837301Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-09-11T06:32:56.757928Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-09-18T06:33:11.884816Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-09-25T06:33:50.347237Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-10-02T06:32:26.424398Z,1000000MOG-USD,0,0,0,0,0,0,0,0,0
2025-10-09T06:34:15.167669Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-10-16T06:33:37.263706Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-10-23T06:33:59.515324Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-10-30T06:34:07.526027Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-11-06T06:35:33.681527Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-11-13T06:35:38.823466Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-11-20T06:34:32.841022Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-11-27T06:36:52.958899Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-12-04T06:37:04.350247Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-12-11T06:39:15.711493Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-12-18T06:38:38.131530Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-12-25T06:38:44.310215Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2026-01-01T06:39:30.054907Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2026-01-08T06:40:13.838612Z,1000000MOG-USD,0,0,0,0,0,0,0,0,0
2026-01-15T06:39:57.983174Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2026-01-22T06:41:01.386380Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2026-01-29T06:54:33.045150Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2026-02-05T07:04:29.903135Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2026-02-12T07:06:45.357130Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2026-02-19T07:05:17.565791Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2026-02-26T07:05:31.299746Z,1000000MOG-USD,0,0,0,0.000013,0,0,0,1.4620681185,1.4592677965
2025-09-04T10:49:51.353156Z,1000BONK-USD,0.000000,0,2683.975077,0.000013,,,,,
2025-09-04T11:25:31.179234Z,1000BONK-USD,181213.658160,8941870,236995.930351,0.000013,0.019814,0.019814,0.019819,0.019800399386,0.019814999999
2025-09-05T06:15:02.592138Z,1000BONK-USD,329961.109932,16940826,260149.038313,0.000013,0.019601,0.019588,0.019596,0.019584262424,0.019594999999
2025-09-06T06:12:50.906414Z,1000BONK-USD,701432.511232,34727578,244489.797141,0.000013,0.020000,0.020022,0.020028,0.020006899775,0.020015
2025-09-07T06:12:48.997065Z,1000BONK-USD,99792.548200,4983000,256211.897932,0.000013,0.020352,0.020317,0.020321,0.020316769718,0.020306269062
2025-09-08T06:16:08.755601Z,1000BONK-USD,486979.055200,22997800,303723.606348,0.000013,0.021257,0.021289,0.021301,0.021278499999,0.021275
2025-09-09T06:15:33.400607Z,1000BONK-USD,854213.040200,38187600,272035.994306,0.000013,0.023516,0.0235,0.02351,0.023470142794,0.023482889277
2025-09-10T06:15:15.837301Z,1000BONK-USD,645360.223024,27627536,311890.055271,0.000013,0.022723,0.022733,0.022742,0.022722931912,0.0227189208
2025-09-11T06:32:56.757928Z,1000BONK-USD,579439.503748,24851492,338596.587233,0.000013,0.023486,0.023455,0.023469,0.023449192666,0.023441149984
2025-09-18T06:33:11.884816Z,1000BONK-USD,1024634.313922,41746780,243063.525783,0.000013,0.024535,0.024567,0.02457,0.024518709118,0.024560033774
2025-09-25T06:33:50.347237Z,1000BONK-USD,495691.093174,24452738,249525.200917,0.000013,0.019711,0.01972,0.019727,0.019705152319,0.01972835325
2025-10-02T06:32:26.424398Z,1000BONK-USD,13192810.283272,653212334,400512.384297,0.000013,0.020860,0.02086,0.020868,0.020840655573,0.02086
2025-10-09T06:34:15.167669Z,1000BONK-USD,720044.067110,35880554,445726.400184,0.000013,0.019806,0.019774,0.019777,0.019760728912,0.01977677975
2025-10-16T06:33:37.263706Z,1000BONK-USD,3934549.772412,256659016,119056.045639,-0.000011,0.015456,0.015448,0.015454,0.015447580912,0.015461336549
2025-10-23T06:33:59.515324Z,1000BONK-USD,330018.058136,23388982,87241.492953,-0.000013,0.014091,0.014091,0.014094,0.01408636542,0.014099369449
2025-10-30T06:34:07.526027Z,1000BONK-USD,1329723.498280,90796974,116222.999641,0.000013,0.014237,0.014231,0.014234,0.014224745662,0.014235996449
2025-11-06T06:35:33.681527Z,1000BONK-USD,257069.300092,21193928,190613.529468,0.000013,0.012223,0.012364,0.012366,0.012343799433,0.012363547112
2025-11-13T06:35:38.823466Z,1000BONK-USD,693836.718248,55168688,193673.340557,0.000013,0.012551,0.012528,0.012529,0.0125169961,0.012522494999
2025-11-20T06:34:32.841022Z,1000BONK-USD,376944.407168,37433534,223818.577626,0.000013,0.010267,0.010256,0.010257,0.010247551203,0.010246129424
2025-11-27T06:36:52.958899Z,1000BONK-USD,252826.011110,25771516,54114.723405,0.000013,0.010013,0.010009,0.010011,0.010011448687,0.010015
2025-12-04T06:37:04.350247Z,1000BONK-USD,482376.955708,48734030,128901.123081,0.000013,0.010007,0.010034,0.010038,0.010036080433,0.010036580512
2025-12-11T06:39:15.711493Z,1000BONK-USD,3717871.603400,390746600,208883.953988,-0.000160,0.009102,0.009144,0.009147,0.00915564085,0.00916564155
2025-12-18T06:38:38.131530Z,1000BONK-USD,111317.680600,13393200,42793.994135,-0.000030,0.007947,0.007951,0.007957,0.007954810418,0.007962606557
2025-12-25T06:38:44.310215Z,1000BONK-USD,39253.485200,4997000,65672.407734,0.000013,0.007944,0.007941,0.007944,0.007936060072,0.007939557674
2026-01-01T06:39:30.054907Z,1000BONK-USD,427209.925400,56894800,107019.834512,0.000013,0.007493,0.007486,0.007489,0.007483270324,0.007483270325
2026-01-08T06:40:13.838612Z,1000BONK-USD,587148.568000,50299200,144600.488042,0.000013,0.011181,0.011151,0.011156,0.011146518602,0.011152361012
2026-01-15T06:39:57.983174Z,1000BONK-USD,1066617.895000,93113000,302117.898424,0.000013,0.010703,0.010656,0.010662,0.010656528963,0.010663026542
2026-01-22T06:41:01.386380Z,1000BONK-USD,248775.686200,27308000,236954.136587,0.000013,0.009152,0.009144,0.009148,0.009143210212,0.009145707674
2026-01-29T06:54:33.045150Z,1000BONK-USD,285296.285200,32649600,212568.101896,0.000013,0.008431,0.008429,0.008433,0.008426545367,0.008432036925
2026-02-05T07:04:29.903135Z,1000BONK-USD,1921963.154200,275836600,142039.776351,-0.000024,0.006789,0.006783,0.006785,0.006782367696,0.006784363831
2026-02-12T07:06:45.357130Z,1000BONK-USD,229387.249400,39289000,122433.308939,0.000000,0.006073,0.006061,0.006065,0.006061692298,0.006068686751
2026-02-19T07:05:17.565791Z,1000BONK-USD,109756.068400,17290800,139449.896751,-0.000060,0.006233,0.006158,0.00623,0.006229100872,0.006235598369
2026-02-26T07:05:31.299746Z,1000BONK-USD,192633.735400,30070600,140821.046491,-0.000032,0.006310,0.006308,0.006311,0.00630912618,0.006314999999
2025-09-04T10:49:51.353229Z,1000PEPE-USD,0.000000,0,52203.054258,0.000013,,,,,
2025-09-04T11:25:31.179234Z,1000PEPE-USD,382482.561406,38978078,230868.375777,0.000013,0.009621,0.009622,0.009623,0.009613542443,0.0096198082
2025-09-05T06:15:02.592138Z,1000PEPE-USD,222731.120046,23444210,249740.264403,0.000013,0.009557,0.009557,0.009558,0.009547333046,0.009549
2025-09-06T06:12:50.906414Z,1000PEPE-USD,562885.699896,57877816,223226.929081,0.000013,0.009673,0.009674,0.009675,0.009663711758,0.0096655
2025-09-07T06:12:48.997065Z,1000PEPE-USD,82080.236000,8511000,222494.919480,0.000013,0.009798,0.00979,0.009791,0.009786405158,0.009785611562
2025-09-08T06:16:08.755601Z,1000PEPE-USD,127552.911400,12876600,241348.567245,0.000013,0.010011,0.01001,0.010011,0.010008274852,0.010005
2025-09-09T06:15:33.400607Z,1000PEPE-USD,327341.824200,32090400,223143.931836,0.000023,0.010433,0.010448,0.01045,0.010448817935,0.0104394587795
2025-09-10T06:15:15.837301Z,1000PEPE-USD,376243.034800,35790972,235559.952968,0.000013,0.010359,0.010369,0.01037,0.010362240937,0.010364507662
2025-09-11T06:32:56.757928Z,1000PEPE-USD,381915.668760,36225718,244514.034038,0.000013,0.010630,0.010638,0.010639,0.010637051655,0.010634999999
2025-09-18T06:33:11.884816Z,1000PEPE-USD,1038784.898400,94060770,266855.237690,0.000013,0.011345,0.011345,0.011347,0.011322933907,0.011341824597
2025-09-25T06:33:50.347237Z,1000PEPE-USD,373922.272612,38900048,201894.504824,0.000013,0.009460,0.009455,0.009457,0.009443960791,0.009453106754
2025-10-02T06:32:26.424398Z,1000PEPE-USD,378642.376180,38982366,237991.153623,0.000013,0.010123,0.010124,0.010127,0.01012115359,0.010119298875
2025-10-09T06:34:15.167669Z,1000PEPE-USD,680353.063844,71714692,140827.589395,0.000013,0.009377,0.009374,0.009375,0.009374273313,0.009374499999
2025-10-16T06:33:37.263706Z,1000PEPE-USD,366259.844998,50515650,95333.614715,0.000013,0.007231,0.007229,0.007231,0.007228812598,0.007232464095
2025-10-23T06:33:59.515324Z,1000PEPE-USD,189609.052278,27964564,125694.029453,0.000013,0.006843,0.00684,0.006842,0.006835968493,0.006841620244
2025-10-30T06:34:07.526027Z,1000PEPE-USD,493912.241100,70586520,138931.855506,0.000013,0.006915,0.006919,0.006922,0.006915434046,0.006917984224
2025-11-06T06:35:33.681527Z,1000PEPE-USD,212650.827546,37323866,122727.346337,0.000013,0.005753,0.005661,0.005663,0.005656835243,0.005659834891
2025-11-13T06:35:38.823466Z,1000PEPE-USD,192002.175390,32499528,594342.990712,0.000013,0.005923,0.005922,0.005923,0.0059163165,0.0059203157
2025-11-20T06:34:32.841022Z,1000PEPE-USD,700181.670316,148589730,338104.378833,0.000036,0.004869,0.004884,0.004885,0.004878726248,0.004879999999
2025-11-27T06:36:52.958899Z,1000PEPE-USD,400059.705924,86910562,99845.463502,0.000013,0.004673,0.004678,0.004679,0.004677008862,0.004679008652
2025-12-04T06:37:04.350247Z,1000PEPE-USD,426783.764476,89576310,127860.831561,0.000013,0.004841,0.004859,0.00486,0.004858515095,0.004858499999
2025-12-11T06:39:15.711493Z,1000PEPE-USD,977810.447000,212814800,253981.465096,-0.000111,0.004469,0.004469,0.004473,0.004477085756,0.00448
2025-12-18T06:38:38.131530Z,1000PEPE-USD,1812660.436200,467523800,1201386.105939,0.000013,0.003866,0.00386,0.003866,0.003855740463,0.003858589052
2025-12-25T06:38:44.310215Z,1000PEPE-USD,42149.001600,10710200,178094.121379,0.000013,0.004021,0.004026,0.004029,0.004025090922,0.004025740477
2026-01-01T06:39:30.054907Z,1000PEPE-USD,669085.345600,164896800,865353.576777,-0.000037,0.004086,0.004084,0.004085,0.004089839368,0.004090088977
2026-01-08T06:40:13.838612Z,1000PEPE-USD,3909502.166400,592343400,675219.620512,0.000013,0.006519,0.006511,0.006513,0.006512039651,0.006516034461
2026-01-15T06:39:57.983174Z,1000PEPE-USD,2431290.017600,381585000,689265.626952,-0.000038,0.006078,0.00606,0.006063,0.006064240228,0.006067239111
2026-01-22T06:41:01.386380Z,1000PEPE-USD,1935647.208000,383128800,861586.465262,0.000013,0.005157,0.005151,0.005154,0.005146820669,0.005149767674
2026-01-29T06:54:33.045150Z,1000PEPE-USD,482911.567200,97499200,528446.309384,0.000013,0.004815,0.004826,0.004828,0.004823384721,0.004826080577
2026-02-05T07:04:29.903135Z,1000PEPE-USD,2577809.338600,630533400,438545.688165,0.000013,0.004066,0.004061,0.004062,0.004057643421,0.004059639556
2026-02-12T07:06:45.357130Z,1000PEPE-USD,115414.526200,32399200,172380.722431,0.000013,0.003654,0.00366,0.003661,0.003660596676,0.003662595091
2026-02-19T07:05:17.565791Z,1000PEPE-USD,831289.410600,192956200,430292.555478,-0.000016,0.004199,0.004199,0.0042,0.004200782075,0.004202881267
2026-02-26T07:05:31.299746Z,1000PEPE-USD,352384.750800,84039800,294825.280245,0.000013,0.004055,0.00405,0.004053,0.004052031039,0.004053581069
2025-09-04T10:49:51.353146Z,1000SHIB-USD,0.000000,0,10993.448249,0.000013,,,,,
2025-09-04T11:25:31.179234Z,1000SHIB-USD,15494.895332,1244948,42479.387979,0.000013,0.012235,0.012224,0.012231,0.012222096643,0.012227934
2025-09-05T06:15:02.592138Z,1000SHIB-USD,23629.039702,1950190,52083.347101,0.000013,0.012184,0.012185,0.012193,0.012179626511,0.012186005262
2025-09-06T06:12:50.906414Z,1000SHIB-USD,126522.184060,10314020,39203.594020,0.000013,0.012368,0.012309,0.012313,0.012304130865,0.012304446275
2025-09-07T06:12:48.997065Z,1000SHIB-USD,12323.291200,1006800,41057.177916,0.000013,0.012377,0.012397,0.012403,0.012394522463,0.012395774687
2025-09-08T06:16:08.755601Z,1000SHIB-USD,9185.883200,738400,41561.088365,0.000013,0.012521,0.012514,0.012519,0.012514155851,0.012515
2025-09-09T06:15:33.400607Z,1000SHIB-USD,25729.408000,2017400,48648.586284,0.000013,0.012919,0.012942,0.012947,0.012938405624,0.012940517599
2025-09-10T06:15:15.837301Z,1000SHIB-USD,32542.234688,2503908,48805.491848,0.000013,0.012905,0.012903,0.01291,0.012902951601,0.012894387487
2025-09-11T06:32:56.757928Z,1000SHIB-USD,89461.110586,6859006,51125.665850,0.000013,0.013150,0.013164,0.013169,0.013148570573,0.013157104799
2025-09-18T06:33:11.884816Z,1000SHIB-USD,255774.635690,19627702,25442.909789,0.000013,0.013356,0.013313,0.013317,0.013301075878,0.013307727525
2025-09-25T06:33:50.347237Z,1000SHIB-USD,424218.337086,34830388,74657.814957,0.000013,0.011960,0.011903,0.011907,0.011904963995,0.011907023849
2025-10-02T06:32:26.424398Z,1000SHIB-USD,147532.543744,11951934,61178.270892,0.000013,0.012654,0.012659,0.012662,0.012642870937,0.012650374124
2025-10-09T06:34:15.167669Z,1000SHIB-USD,206180.233800,16873400,42689.044003,0.000013,0.012157,0.012171,0.012174,0.012165503571,0.01216609485
2025-10-16T06:33:37.263706Z,1000SHIB-USD,278137.609222,26586772,98176.019099,0.000013,0.010397,0.010394,0.010396,0.010388257439,0.01039926195
2025-10-23T06:33:59.515324Z,1000SHIB-USD,38094.255598,3856634,119433.911090,0.000013,0.009978,0.009978,0.009983,0.00997809225,0.00998809535
2025-10-30T06:34:07.526027Z,1000SHIB-USD,526143.396148,51418316,90415.458930,0.000013,0.010058,0.01008,0.010082,0.01007670532,0.010085705949
2025-11-06T06:35:33.681527Z,1000SHIB-USD,220045.783760,24491110,125416.488197,0.000013,0.008977,0.008991,0.008993,0.008983944262,0.008993943087
2025-11-13T06:35:38.823466Z,1000SHIB-USD,1641129.312214,166886230,277221.031039,0.000013,0.009795,0.009789,0.00979,0.0097855425,0.0097905415
2025-11-20T06:34:32.841022Z,1000SHIB-USD,1832966.280246,211513384,278059.522405,0.000013,0.008657,0.008643,0.008645,0.008635523804,0.008637522074
2025-11-27T06:36:52.958899Z,1000SHIB-USD,43443.534198,5132618,135237.082867,-0.000026,0.008649,0.008563,0.008565,0.008567600307,0.008574099624
2025-12-04T06:37:04.350247Z,1000SHIB-USD,88752.832000,10014080,160702.979251,-0.000026,0.008870,0.008844,0.008848,0.008851393875,0.008856394662
2025-12-11T06:39:15.711493Z,1000SHIB-USD,116100.904600,13567800,42210.451231,-0.000121,0.008313,0.008331,0.008333,0.008341625575,0.008345584149
2025-12-18T06:38:38.131530Z,1000SHIB-USD,26859.587400,3483400,71544.356500,0.000013,0.007468,0.007424,0.007428,0.007424323139,0.007431319674
2025-12-25T06:38:44.310215Z,1000SHIB-USD,116190.971000,16230800,118240.648984,0.000013,0.007232,0.007224,0.007227,0.00722904471,0.007230044025
2026-01-01T06:39:30.054907Z,1000SHIB-USD,164472.032400,23461600,31733.899008,0.000026,0.006982,0.006981,0.006984,0.006973070039,0.006974068475
2026-01-08T06:40:13.838612Z,1000SHIB-USD,86805.029400,9732200,142855.143685,0.000013,0.008729,0.00873,0.008733,0.008734152713,0.008733653362
2026-01-15T06:39:57.983174Z,1000SHIB-USD,301427.029200,34303800,160108.134296,0.000013,0.008565,0.008532,0.008536,0.008533320153,0.008540067639
2026-01-22T06:41:01.386380Z,1000SHIB-USD,129255.254600,16341000,73825.600481,-0.000017,0.007899,0.007904,0.007908,0.007908464752,0.007916956124
2026-01-29T06:54:33.045150Z,1000SHIB-USD,113941.491000,14646600,60378.561090,0.000013,0.007595,0.007601,0.007607,0.007590849168,0.007594824022
2026-02-05T07:04:29.903135Z,1000SHIB-USD,154803.646800,23400800,115659.920529,0.000013,0.006430,0.006469,0.006474,0.006464483197,0.006468974501
2026-02-12T07:06:45.357130Z,1000SHIB-USD,8554.621800,1461800,123290.027352,0.000013,0.006086,0.006073,0.006077,0.006071684373,0.006076680411
2026-02-19T07:05:17.565791Z,1000SHIB-USD,19212.701000,3001800,62890.056735,0.000013,0.006287,0.006283,0.006287,0.006285079312,0.006292576424
2026-02-26T07:05:31.299746Z,1000SHIB-USD,65033.108000,10355200,76446.891407,-0.000096,0.006143,0.006155,0.006157,0.00615962319,0.0061651233
2025-10-09T06:34:15.167669Z,4-USD,2874023.319800,12021880,189122.827023,0.000459,0.23534,0.23429,0.23513,0.23299596775,0.2330109691
2025-10-16T06:33:37.263706Z,4-USD,1161417.521800,6083880,188355.752409,0.000013,0.19296,0.19482,0.19559,0.19505493975,0.19505493975
2025-10-23T06:33:59.515324Z,4-USD,135342.498400,1420000,50504.422433,0.000013,0.09116,0.09209,0.09237,0.0921985727,0.09220357425
2025-10-30T06:34:07.526027Z,4-USD,166646.860200,1677480,97185.429402,0.000013,0.09339,0.09401,0.09422,0.0939365751,0.0939365751
2025-11-06T06:35:33.681527Z,4-USD,730026.364600,10549180,268402.614363,0.000013,0.07481,0.07712,0.07715,0.0770707504,0.0770709431
2025-11-13T06:35:38.823466Z,4-USD,379077.978600,6473500,133791.237910,0.000013,0.05450,0.05471,0.05472,0.054719054,0.054719054
2025-11-20T06:34:32.841022Z,4-USD,221192.433800,5562520,95832.913063,0.000224,0.03904,0.03867,0.03869,0.038561615325,0.038561615325
2025-11-27T06:36:52.958899Z,4-USD,48755.603800,1467920,228634.783627,0.000013,0.03404,0.03399,0.03401,0.0339564342,0.0339564342
2025-12-04T06:37:04.350247Z,4-USD,109453.438000,3527120,198416.136806,0.000044,0.03433,0.03434,0.03438,0.034295400675,0.034295400675
2025-12-11T06:39:15.711493Z,4-USD,217248.714600,8279660,71032.987074,0.000013,0.02493,0.02491,0.02493,0.02489674265,0.02489674265
2025-12-18T06:38:38.131530Z,4-USD,179626.735200,9009800,44742.372757,0.000249,0.01739,0.01727,0.01728,0.017231466199,0.017231466199
2025-12-25T06:38:44.310215Z,4-USD,129894.908000,6453340,333647.660955,0.000259,0.02039,0.02042,0.02044,0.020391022574,0.020391022574
2026-01-01T06:39:30.054907Z,4-USD,301827.085400,15184180,339367.142964,0.000013,0.02065,0.02066,0.02068,0.020667604499,0.020667604499
2026-01-08T06:40:13.838612Z,4-USD,353970.417400,13526300,492387.800919,0.000013,0.02178,0.0219,0.02192,0.021901545825,0.021901545825
2026-01-15T06:39:57.983174Z,4-USD,403850.365400,15448180,231314.655941,0.000082,0.02436,0.02388,0.02389,0.023841115874,0.023841115874
2026-01-22T06:41:01.386380Z,4-USD,439714.555800,20653240,311785.598467,0.000133,0.02123,0.02117,0.02118,0.02112853275,0.02112853275
2026-01-29T06:54:33.045150Z,4-USD,137652.530000,7623620,479419.922944,0.000013,0.01766,0.01771,0.01772,0.017697792125,0.017697792125
2026-02-05T07:04:29.903135Z,4-USD,688125.924000,59451640,766584.917976,0.000013,0.01102,0.01125,0.01126,0.011300605238,0.011293834312
2026-02-12T07:06:45.357130Z,4-USD,58382.682800,6449000,332938.145679,0.000221,0.00951,0.00953,0.00954,0.009470025146,0.009470132757
2026-02-19T07:05:17.565791Z,4-USD,148286.206400,15921900,404691.651634,0.000028,0.00920,0.00918,0.00919,0.009150327133,0.009150326365
2026-02-26T07:05:31.299746Z,4-USD,145916.118800,17975700,453171.168208,0.000013,0.00814,0.00813,0.00814,0.008151303326,0.008151303326
2026-02-26T07:05:31.299746Z,AAPL_24_5-USD,147471.842400,539.42,24704.376400,0.000013,273.32,273.18,273.29,273.46,273.46
2025-09-04T10:49:51.353167Z,AAVE-USD,0.000000,0.00,6520.035246,0.000013,,,,,
2025-09-04T11:25:31.179234Z,AAVE-USD,2815306.581800,8627.48,1248153.289513,0.000013,324.06,324.01,324.07,323.8827132,324.0927636
2025-09-05T06:15:02.592138Z,AAVE-USD,1111995.498200,3535.04,1187078.251628,0.000013,308.48,308.45,308.5,308.232738449999,308.3704384625
2025-09-06T06:12:50.906414Z,AAVE-USD,944456.168800,3086.02,1176983.673030,0.000013,301.69,301.91,301.95,301.7009487,301.841416525
2025-09-07T06:12:48.997065Z,AAVE-USD,86120.411400,286.62,1202827.178156,0.000013,302.25,302.05,302.09,301.909905512499,302.0138746875
2025-09-08T06:16:08.755601Z,AAVE-USD,307920.410800,1018.94,1184984.510550,0.000013,300.28,300.28,300.34,299.707752174999,300.264999999999
2025-09-09T06:15:33.400607Z,AAVE-USD,2216747.248400,7253.22,1829341.368208,0.000013,304.75,304.37,304.41,304.0955250625,304.337172999999
2025-09-10T06:15:15.837301Z,AAVE-USD,1825445.976000,5954.22,1654224.426813,0.000013,296.21,296.34,296.39,296.098337637499,296.3009250375
2025-09-11T06:32:56.757928Z,AAVE-USD,205050.805400,679.82,1671923.767026,0.000013,306.67,306.95,306.98,306.443257212499,306.9140984
2025-09-18T06:33:11.884816Z,AAVE-USD,771612.867000,2581.86,1317524.053168,0.000013,303.02,303.27,303.37,303.090907937499,303.277159075
2025-09-25T06:33:50.347237Z,AAVE-USD,474996.398400,1711.80,1291322.170495,0.000013,267.08,267.21,267.34,267.367771999999,267.36044355
2025-10-02T06:32:26.424398Z,AAVE-USD,797117.852600,2793.80,1365196.931312,0.000013,288.68,288.64,288.75,288.477550874999,288.782680499999
2025-10-09T06:34:15.167669Z,AAVE-USD,2113573.501200,7553.02,1454453.633926,0.000013,281.58,281.5,281.55,281.5282241625,281.4853314
2025-10-16T06:33:37.263706Z,AAVE-USD,2682122.217600,10724.04,299384.025144,0.000013,242.24,242.11,242.16,242.054201549999,242.21426715
2025-10-23T06:33:59.515324Z,AAVE-USD,1027330.500800,4693.68,386692.477798,0.000013,221.63,221.61,221.66,221.543657249999,221.66369445
2025-10-30T06:34:07.526027Z,AAVE-USD,1593555.627600,7010.20,766574.480858,0.000013,228.25,228.51,228.53,228.395986599999,228.480992549999
2025-11-06T06:35:33.681527Z,AAVE-USD,868105.765200,4330.22,355097.495199,0.000013,199.09,199.41,199.42,199.231587537499,199.381569912499
2025-11-13T06:35:38.823466Z,AAVE-USD,1007009.436800,4785.46,445795.425311,0.000013,214.02,214.48,214.49,214.202151,214.297132
2025-11-20T06:34:32.841022Z,AAVE-USD,1458234.154400,8500.84,434156.985123,0.000013,176.39,176.47,176.51,176.272392375,176.372305874999
2025-11-27T06:36:52.958899Z,AAVE-USD,2141957.463200,11740.20,231565.255095,0.000013,185.90,186.55,186.56,186.525412775,186.645400174999
2025-12-04T06:37:04.350247Z,AAVE-USD,11620621.659200,59828.00,516484.686873,0.000010,193.80,195.25,195.28,195.2157416375,195.3757668375
2025-12-11T06:39:15.711493Z,AAVE-USD,2991639.445600,15058.28,213170.562042,0.000013,191.39,191.22,191.32,191.06837385,191.158380149999
2025-12-18T06:38:38.131530Z,AAVE-USD,2174231.081800,11946.36,213888.846587,0.000013,176.81,176.54,176.58,176.377649824999,176.537570625
2025-12-25T06:38:44.310215Z,AAVE-USD,2247211.313600,15127.02,564156.340795,0.000013,150.16,150.2,150.25,150.232020524999,150.321958875
2026-01-01T06:39:30.054907Z,AAVE-USD,6916869.938200,47110.90,1435204.609138,0.000091,146.49,146.49,146.5,146.195844875,146.295688374999
2026-01-08T06:40:13.838612Z,AAVE-USD,3582702.908200,21183.44,642375.836185,0.000013,165.48,165.15,165.18,165.1204778375,165.2203480875
2026-01-15T06:39:57.983174Z,AAVE-USD,4868259.309800,27533.48,970426.495627,0.000013,174.18,174.12,174.16,173.970171962499,174.0618877856245
2026-01-22T06:41:01.386380Z,AAVE-USD,2440093.609600,15515.66,767534.868871,0.000013,160.10,159.96,159.97,159.912523874999,160.032402074999
2026-01-29T06:54:33.045150Z,AAVE-USD,3156097.254400,19685.26,850754.075979,0.000013,156.47,156.4,156.45,156.374595975,156.474442474999
2026-02-05T07:04:29.903135Z,AAVE-USD,1692686.430400,13841.04,662008.207545,-0.000035,120.75,120.74,120.75,120.7611771625,120.8609839125
2026-02-12T07:06:45.357130Z,AAVE-USD,3421050.921000,31678.34,516852.965959,-0.000007,109.60,109.38,109.41,109.3782489875,109.450641570875
2026-02-19T07:05:17.565791Z,AAVE-USD,2117712.489800,16922.28,725795.004117,-0.000003,124.21,124.15,124.16,124.122194549999,124.217157974999
2026-02-26T07:05:31.299746Z,AAVE-USD,2617067.551800,21906.68,667538.853210,-0.000019,115.15,115.19,115.2,115.1573031,115.2673053
2025-09-04T10:49:51.353189Z,ADA-USD,0.000000,0,4607.201256,0.000013,,,,,
2025-09-04T11:25:31.179234Z,ADA-USD,61993.628600,74562,94904.170251,0.000013,0.8195,0.8199,0.8203,0.819524111874,0.820246812
2025-09-05T06:15:02.592138Z,ADA-USD,65369.425800,80310,99004.887505,0.000013,0.8170,0.8166,0.817,0.816225493875,0.816629932687
2025-09-06T06:12:50.906414Z,ADA-USD,198181.614400,236694,126144.994654,0.000013,0.8254,0.8252,0.8255,0.824423205375,0.825170932651
2025-09-07T06:12:48.997065Z,ADA-USD,62851.456800,76532,143271.203461,0.000013,0.8289,0.8288,0.8291,0.828626640875,0.828799546734
